pincode,district,state,latitude,longitude
509216,Ranga Reddy,Telangana,17.0686,78.2080
509217,Ranga Reddy,Telangana,17.4739,78.5119
509219,Mahabubnagar,Telangana,16.5239,77.8765
509228,Ranga Reddy,Telangana,17.1485,78.2871
509235,Nagarkurnool,Telangana,16.4277,78.2405
509301,Mahabubnagar,Telangana,16.7552,78.1438
509302,Mahabubnagar,Telangana,16.7806,78.1398
509311,Narayanpet,Telangana,16.5906,77.5163
509320,Nagarkurnool,Telangana,16.6932,78.4594
509321,Ranga Reddy,Telangana,,
509324,Nagarkurnool,Telangana,16.6654,78.4922
509325,Ranga Reddy,Telangana,17.1374,78.3199
509326,Nagarkurnool,Telangana,,
509327,Ranga Reddy,Telangana,,
509334,Mahabubnagar,Telangana,16.8345,77.9126
509335,Vikarabad,Telangana,17.0054,77.8652
509336,Vikarabad,Telangana,17.0288,77.5246
509337,Mahabubnagar,Telangana,16.9082,77.8557
509338,Vikarabad,Telangana,17.1495,77.6664
509339,Narayanpet,Telangana,16.9863,77.7092
509340,Mahabubnagar,Telangana,16.8398,78.1512
509349,Nagarkurnool,Telangana,16.6092,78.6243
509350,Vikarabad,Telangana,17.0557,77.6975
509351,Narayanpet,Telangana,16.5968,77.7272
509352,Narayanpet,Telangana,16.4216,77.3578
509353,Narayanpet,Telangana,16.5100,77.6248
509357,Mahabubnagar,Telangana,16.7434,78.3229
509358,Ranga Reddy,Telangana,16.9847,78.4995
509360,Nagarkurnool,Telangana,,
509371,Mahabubnagar,Telangana,16.7786,77.7899
509375,Nagarkurnool,Telangana,16.3998,78.6398
509376,Nagarkurnool,Telangana,16.4566,78.5952
509380,Wanaparthy,Telangana,16.7360,78.0078
509381,Wanaparthy,Telangana,16.7491,77.9942
509382,Mahabubnagar,Telangana,16.7014,78.0434
509385,Nagarkurnool,Telangana,16.4427,78.4606
509401,Nagarkurnool,Telangana,16.7491,77.9942
509406,Nagarkurnool,Telangana,16.6673,78.1908
509407,Narayanpet,Telangana,16.8452,77.5226
509408,Ranga Reddy,Telangana,,
509409,Mahabubnagar,Telangana,16.5500,77.7944
509410,Ranga Reddy,Telangana,17.0873,78.1234
509411,Narayanpet,Telangana,16.8334,77.6525
509412,Nagarkurnool,Telangana,16.2982,78.3600
515001,Anantapur,Andhra Pradesh,14.6756,77.5986
515002,Anantapur,Andhra Pradesh,14.6400,77.5414
515003,Anantapur,Andhra Pradesh,14.6358,77.6166
515004,Anantapur,Andhra Pradesh,14.6884,77.5800
515005,Anantapur,Andhra Pradesh,14.6756,77.5860
515101,Anantapur,Andhra Pradesh,14.2700,77.6300
515110,Anantapur,Andhra Pradesh,14.0846,77.5885
515122,Anantapur,Andhra Pradesh,13.9942,77.5725
515123,Anantapur,Andhra Pradesh,14.0945,77.4272
515124,Anantapur,Andhra Pradesh,14.0900,77.4200
515133,Anantapur,Andhra Pradesh,14.1871,77.7607
515134,Anantapur,Andhra Pradesh,14.1660,77.8055
515144,Anantapur,Andhra Pradesh,14.2400,77.8000
515154,Anantapur,Andhra Pradesh,14.1995,77.8012
515159,Anantapur,Andhra Pradesh,14.1997,77.8014
515164,Anantapur,Andhra Pradesh,14.0799,77.6022
515201,Anantapur,Andhra Pradesh,,
515202,Anantapur,Andhra Pradesh,,
515211,Anantapur,Andhra Pradesh,,
515212,Anantapur,Andhra Pradesh,,
515231,Anantapur,Andhra Pradesh,14.0400,77.8100
515241,Anantapur,Andhra Pradesh,,
515261,Anantapur,Andhra Pradesh,,
515271,Anantapur,Andhra Pradesh,14.6756,77.5860
515281,Anantapur,Andhra Pradesh,,
515286,Anantapur,Andhra Pradesh,,
515291,Anantapur,Andhra Pradesh,,
515301,Anantapur,Andhra Pradesh,,
515303,Anantapur,Andhra Pradesh,,
515305,Anantapur,Andhra Pradesh,14.1252,77.3411
515311,Anantapur,Andhra Pradesh,14.6756,77.5860
515321,Anantapur,Andhra Pradesh,14.0958,77.4279
515331,Anantapur,Andhra Pradesh,,
515341,Anantapur,Andhra Pradesh,,
515401,Anantapur,Andhra Pradesh,14.6120,77.4710
515402,Anantapur,Andhra Pradesh,14.6800,77.6300
515405,Anantapur,Andhra Pradesh,,
515408,Anantapur,Andhra Pradesh,,
515411,Anantapur,Andhra Pradesh,14.7350,77.7350
515413,Anantapur,Andhra Pradesh,,
515414,Anantapur,Andhra Pradesh,14.6900,77.7000
515415,Anantapur,Andhra Pradesh,,
515425,Anantapur,Andhra Pradesh,14.5900,77.6000
515435,Anantapur,Andhra Pradesh,14.6700,77.4350
515445,Anantapur,Andhra Pradesh,,
515455,Anantapur,Andhra Pradesh,,
515465,Anantapur,Andhra Pradesh,14.5800,77.7700
515501,Anantapur,Andhra Pradesh,14.1997,77.8010
515511,Anantapur,Andhra Pradesh,14.3485,77.9950
515521,Anantapur,Andhra Pradesh,,
515531,Anantapur,Andhra Pradesh,14.1600,77.9300
515541,Anantapur,Andhra Pradesh,14.1993,77.8012
515551,Anantapur,Andhra Pradesh,14.3490,77.9947
515556,Anantapur,Andhra Pradesh,,
515561,Anantapur,Andhra Pradesh,,
515571,Anantapur,Andhra Pradesh,,
515581,Anantapur,Andhra Pradesh,14.5613,77.8557
515591,Anantapur,Andhra Pradesh,,
515601,Anantapur,Andhra Pradesh,,
515611,Anantapur,Andhra Pradesh,,
515621,Anantapur,Andhra Pradesh,14.3512,77.3480
515631,Anantapur,Andhra Pradesh,14.5610,77.8543
515641,Anantapur,Andhra Pradesh,14.4455,77.5300
515651,Anantapur,Andhra Pradesh,14.3357,77.7153
515661,Anantapur,Andhra Pradesh,14.5150,77.7700
515671,Anantapur,Andhra Pradesh,14.4137,77.7235
515672,Anantapur,Andhra Pradesh,14.4200,77.7200
515701,Anantapur,Andhra Pradesh,14.7205,77.7160
515711,Anantapur,Andhra Pradesh,14.6756,77.5500
515721,Anantapur,Andhra Pradesh,14.5864,77.5350
515722,Anantapur,Andhra Pradesh,14.5200,77.5650
515731,Anantapur,Andhra Pradesh,14.7950,77.5939
515741,Anantapur,Andhra Pradesh,14.6856,77.2250
515751,Anantapur,Andhra Pradesh,14.6000,77.4700
515761,Anantapur,Andhra Pradesh,14.5300,77.1600
515763,Anantapur,Andhra Pradesh,,
515765,Anantapur,Andhra Pradesh,14.3700,77.2300
515766,Anantapur,Andhra Pradesh,14.2800,77.1400
515767,Anantapur,Andhra Pradesh,,
515774,Anantapur,Andhra Pradesh,,
515775,Anantapur,Andhra Pradesh,,
515787,Anantapur,Andhra Pradesh,14.4900,77.2283
515801,Anantapur,Andhra Pradesh,,
515803,Anantapur,Andhra Pradesh,14.6800,77.6100
515812,Anantapur,Andhra Pradesh,,
515822,Anantapur,Andhra Pradesh,,
515832,Anantapur,Andhra Pradesh,,
515842,Anantapur,Andhra Pradesh,,
515863,Anantapur,Andhra Pradesh,,
515865,Anantapur,Andhra Pradesh,14.6756,77.5860
515867,Anantapur,Andhra Pradesh,14.3400,77.1500
515870,Anantapur,Andhra Pradesh,,
515871,Anantapur,Andhra Pradesh,,
515872,Anantapur,Andhra Pradesh,,
516001,Y.s.r.,Andhra Pradesh,14.4745,78.8192
516002,Y.s.r.,Andhra Pradesh,14.4797,78.8664
516003,Y.s.r.,Andhra Pradesh,14.4776,78.7900
516004,Y.s.r.,Andhra Pradesh,14.4475,78.8320
516005,Y.s.r.,Andhra Pradesh,14.4800,78.7100
516101,Y.s.r.,Andhra Pradesh,14.0800,78.8900
516104,Y.s.r.,Andhra Pradesh,,
516105,Y.s.r.,Andhra Pradesh,,
516107,Y.s.r.,Andhra Pradesh,,
516108,Y.s.r.,Andhra Pradesh,,
516110,Y.s.r.,Andhra Pradesh,,
516115,Y.s.r.,Andhra Pradesh,,
516126,Y.s.r.,Andhra Pradesh,14.1600,79.0100
516127,Y.s.r.,Andhra Pradesh,14.4786,78.8221
516128,Y.s.r.,Andhra Pradesh,14.4786,78.8221
516129,Y.s.r.,Andhra Pradesh,,
516130,Y.s.r.,Andhra Pradesh,14.0850,78.9100
516150,Y.s.r.,Andhra Pradesh,14.2522,79.1060
516151,Y.s.r.,Andhra Pradesh,14.2709,79.1068
516152,Y.s.r.,Andhra Pradesh,14.3271,79.0737
516162,Y.s.r.,Andhra Pradesh,14.5450,78.7931
516163,Y.s.r.,Andhra Pradesh,14.5946,78.7921
516172,Y.s.r.,Andhra Pradesh,14.7255,78.7455
516173,Y.s.r.,Andhra Pradesh,14.7814,78.7717
516175,Y.s.r.,Andhra Pradesh,14.8246,78.6603
516193,Y.s.r.,Andhra Pradesh,,
516203,Y.s.r.,Andhra Pradesh,14.6409,78.7627
516213,Y.s.r.,Andhra Pradesh,14.4017,79.0244
516214,Y.s.r.,Andhra Pradesh,,
516215,Y.s.r.,Andhra Pradesh,,
516216,Y.s.r.,Andhra Pradesh,14.4668,78.6865
516217,Y.s.r.,Andhra Pradesh,,
516218,Y.s.r.,Andhra Pradesh,14.4361,78.5361
516227,Y.s.r.,Andhra Pradesh,14.7352,79.0621
516228,Y.s.r.,Andhra Pradesh,14.8050,79.0150
516233,Y.s.r.,Andhra Pradesh,14.6900,79.1300
516237,Y.s.r.,Andhra Pradesh,14.4800,78.9300
516247,Y.s.r.,Andhra Pradesh,14.4300,78.9636
516257,Y.s.r.,Andhra Pradesh,14.1700,78.6650
516259,Y.s.r.,Andhra Pradesh,14.2245,78.4935
516267,Y.s.r.,Andhra Pradesh,14.1000,78.5500
516268,Y.s.r.,Andhra Pradesh,14.1700,78.8573
516269,Y.s.r.,Andhra Pradesh,14.0600,78.7200
516270,Y.s.r.,Andhra Pradesh,14.1050,78.7562
516289,Y.s.r.,Andhra Pradesh,14.5518,78.6318
516293,Y.s.r.,Andhra Pradesh,14.5627,78.7113
516309,Y.s.r.,Andhra Pradesh,14.5998,78.5410
516310,Y.s.r.,Andhra Pradesh,14.6465,78.4858
516311,Y.s.r.,Andhra Pradesh,14.4786,78.8221
516312,Y.s.r.,Andhra Pradesh,14.7273,78.4759
516321,Y.s.r.,Andhra Pradesh,14.4721,78.4535
516329,Y.s.r.,Andhra Pradesh,14.3728,78.4809
516330,Y.s.r.,Andhra Pradesh,,
516339,Y.s.r.,Andhra Pradesh,14.5379,78.5355
516349,Y.s.r.,Andhra Pradesh,14.3702,78.3308
516350,Y.s.r.,Andhra Pradesh,14.3825,78.3889
516355,Y.s.r.,Andhra Pradesh,14.6830,78.6428
516356,Y.s.r.,Andhra Pradesh,14.7308,78.6611
516359,Y.s.r.,Andhra Pradesh,14.8275,78.5774
516360,Y.s.r.,Andhra Pradesh,14.7462,78.5503
516361,Y.s.r.,Andhra Pradesh,14.7516,78.5382
516362,Y.s.r.,Andhra Pradesh,14.7378,78.6142
516380,Y.s.r.,Andhra Pradesh,14.6878,78.3933
516390,Y.s.r.,Andhra Pradesh,,
516391,Y.s.r.,Andhra Pradesh,14.4148,78.2957
516396,Y.s.r.,Andhra Pradesh,14.4786,78.8221
516401,Y.s.r.,Andhra Pradesh,14.5936,78.3086
516411,Y.s.r.,Andhra Pradesh,,
516421,Y.s.r.,Andhra Pradesh,14.5248,78.3131
516431,Y.s.r.,Andhra Pradesh,,
516432,Y.s.r.,Andhra Pradesh,,
516433,Y.s.r.,Andhra Pradesh,,
516434,Y.s.r.,Andhra Pradesh,14.7859,78.4497
516439,Y.s.r.,Andhra Pradesh,,
516444,Y.s.r.,Andhra Pradesh,14.4786,78.8221
516454,Y.s.r.,Andhra Pradesh,,
516464,Y.s.r.,Andhra Pradesh,,
516474,Y.s.r.,Andhra Pradesh,14.6358,78.6896
516484,Y.s.r.,Andhra Pradesh,,
516501,Y.s.r.,Andhra Pradesh,14.5950,79.0435
516502,Y.s.r.,Andhra Pradesh,14.7400,78.9924
516503,Y.s.r.,Andhra Pradesh,14.8400,78.9100
516504,Y.s.r.,Andhra Pradesh,14.2186,78.7547
516505,Y.s.r.,Andhra Pradesh,14.5190,78.8416
517001,Chittoor,Andhra Pradesh,13.2164,79.0956
517002,Chittoor,Andhra Pradesh,13.1925,79.1231
517004,Chittoor,Andhra Pradesh,13.2271,79.1231
517101,Chittoor,Andhra Pradesh,13.5875,79.2912
517102,Chittoor,Andhra Pradesh,13.5948,79.2756
517112,Chittoor,Andhra Pradesh,13.4613,79.1434
517113,Chittoor,Andhra Pradesh,13.5782,78.9893
517123,Chittoor,Andhra Pradesh,13.5462,78.9075
517124,Chittoor,Andhra Pradesh,13.3839,79.0821
517125,Chittoor,Andhra Pradesh,13.2331,79.1816
517126,Chittoor,Andhra Pradesh,13.3682,79.1960
517127,Chittoor,Andhra Pradesh,13.2471,79.1176
517128,Chittoor,Andhra Pradesh,13.1928,79.0764
517129,Chittoor,Andhra Pradesh,13.2771,78.9623
517130,Chittoor,Andhra Pradesh,13.3854,78.9853
517131,Chittoor,Andhra Pradesh,13.2779,79.0369
517132,Chittoor,Andhra Pradesh,,
517152,Chittoor,Andhra Pradesh,13.4816,79.0431
517167,Chittoor,Andhra Pradesh,13.3048,79.3557
517172,Chittoor,Andhra Pradesh,13.5817,79.0905
517192,Chittoor,Andhra Pradesh,13.6468,79.0510
517193,Chittoor,Andhra Pradesh,13.6498,79.0908
517194,Chittoor,Andhra Pradesh,13.6738,79.1567
517213,Chittoor,Andhra Pradesh,13.7640,78.8996
517214,Chittoor,Andhra Pradesh,13.6797,78.9678
517234,Chittoor,Andhra Pradesh,13.6250,78.8111
517235,Chittoor,Andhra Pradesh,13.7662,78.7644
517236,Chittoor,Andhra Pradesh,13.8297,78.7753
517237,Chittoor,Andhra Pradesh,13.7053,78.7920
517247,Chittoor,Andhra Pradesh,,
517257,Chittoor,Andhra Pradesh,,
517277,Chittoor,Andhra Pradesh,13.6692,78.7151
517280,Chittoor,Andhra Pradesh,13.5698,78.6690
517291,Chittoor,Andhra Pradesh,13.7117,78.6278
517297,Chittoor,Andhra Pradesh,13.7934,78.6592
517299,Chittoor,Andhra Pradesh,13.6368,78.6612
517305,Chittoor,Andhra Pradesh,13.8355,78.6761
517319,Chittoor,Andhra Pradesh,,
517325,Chittoor,Andhra Pradesh,,
517326,Chittoor,Andhra Pradesh,,
517350,Chittoor,Andhra Pradesh,,
517351,Chittoor,Andhra Pradesh,,
517352,Chittoor,Andhra Pradesh,,
517370,Chittoor,Andhra Pradesh,,
517390,Chittoor,Andhra Pradesh,,
517391,Chittoor,Andhra Pradesh,,
517401,Chittoor,Andhra Pradesh,,
517403,Chittoor,Andhra Pradesh,,
517408,Chittoor,Andhra Pradesh,,
517414,Chittoor,Andhra Pradesh,13.3301,78.7244
517415,Chittoor,Andhra Pradesh,,
517416,Chittoor,Andhra Pradesh,13.1962,78.9133
517417,Chittoor,Andhra Pradesh,,
517418,Chittoor,Andhra Pradesh,,
517419,Chittoor,Andhra Pradesh,13.2031,79.1596
517421,Chittoor,Andhra Pradesh,,
517422,Chittoor,Andhra Pradesh,13.1592,79.0399
517423,Chittoor,Andhra Pradesh,,
517424,Chittoor,Andhra Pradesh,,
517425,Chittoor,Andhra Pradesh,,
517426,Chittoor,Andhra Pradesh,,
517429,Chittoor,Andhra Pradesh,13.1869,78.8482
517432,Chittoor,Andhra Pradesh,,
517501,Chittoor,Andhra Pradesh,13.6295,79.4189
517502,Chittoor,Andhra Pradesh,13.6135,79.3893
517503,Chittoor,Andhra Pradesh,13.5974,79.4650
517504,Chittoor,Andhra Pradesh,13.4628,79.2175
517505,Chittoor,Andhra Pradesh,13.6000,79.3535
517506,Chittoor,Andhra Pradesh,13.6374,79.4776
517507,Chittoor,Andhra Pradesh,13.6420,79.4192
517520,Chittoor,Andhra Pradesh,13.6092,79.4820
517526,Chittoor,Andhra Pradesh,,
517536,Chittoor,Andhra Pradesh,,
517541,Chittoor,Andhra Pradesh,,
517551,Chittoor,Andhra Pradesh,13.5578,79.4764
517561,Chittoor,Andhra Pradesh,13.6265,79.4200
517569,Chittoor,Andhra Pradesh,13.4200,79.3100
517571,Chittoor,Andhra Pradesh,,
517581,Chittoor,Andhra Pradesh,,
517582,Chittoor,Andhra Pradesh,13.3757,79.4105
517583,Chittoor,Andhra Pradesh,,
517584,Chittoor,Andhra Pradesh,13.2156,79.1010
517586,Chittoor,Andhra Pradesh,13.2156,79.1010
517587,Chittoor,Andhra Pradesh,,
517588,Chittoor,Andhra Pradesh,,
517589,Chittoor,Andhra Pradesh,13.2156,79.1010
517590,Chittoor,Andhra Pradesh,,
517591,Chittoor,Andhra Pradesh,,
517592,Chittoor,Andhra Pradesh,,
517599,Chittoor,Andhra Pradesh,,
517619,Chittoor,Andhra Pradesh,,
517620,Chittoor,Andhra Pradesh,13.2840,79.1330
517640,Chittoor,Andhra Pradesh,,
517641,Chittoor,Andhra Pradesh,,
517642,Chittoor,Andhra Pradesh,,
517643,Chittoor,Andhra Pradesh,,
517644,Chittoor,Andhra Pradesh,,
517645,Chittoor,Andhra Pradesh,13.2156,79.1010
517646,Chittoor,Andhra Pradesh,,
518001,Kurnool,Andhra Pradesh,15.5117,78.4756
518002,Kurnool,Andhra Pradesh,,
518003,Kurnool,Andhra Pradesh,,
518004,Kurnool,Andhra Pradesh,,
518005,Kurnool,Andhra Pradesh,15.5117,78.4756
518006,Kurnool,Andhra Pradesh,,
518007,Kurnool,Andhra Pradesh,,
518010,Kurnool,Andhra Pradesh,15.6845,78.1785
518101,Kurnool,Andhra Pradesh,,
518102,Kurnool,Andhra Pradesh,,
518112,Kurnool,Andhra Pradesh,15.5074,78.3443
518122,Kurnool,Andhra Pradesh,15.1900,78.1200
518123,Kurnool,Andhra Pradesh,15.0450,78.1033
518124,Kurnool,Andhra Pradesh,15.3300,78.2200
518134,Kurnool,Andhra Pradesh,15.2301,78.3500
518135,Kurnool,Andhra Pradesh,15.2000,78.4490
518145,Kurnool,Andhra Pradesh,15.0200,78.3913
518155,Kurnool,Andhra Pradesh,15.1100,78.3700
518165,Kurnool,Andhra Pradesh,15.1417,78.2700
518166,Kurnool,Andhra Pradesh,15.0800,78.2350
518176,Kurnool,Andhra Pradesh,15.4100,78.2800
518186,Kurnool,Andhra Pradesh,15.4455,78.2823
518196,Kurnool,Andhra Pradesh,15.1618,78.1700
518206,Kurnool,Andhra Pradesh,15.5001,78.2108
518216,Kurnool,Andhra Pradesh,,
518217,Kurnool,Andhra Pradesh,15.5728,78.0007
518218,Kurnool,Andhra Pradesh,,
518220,Kurnool,Andhra Pradesh,,
518221,Kurnool,Andhra Pradesh,,
518222,Kurnool,Andhra Pradesh,,
518225,Kurnool,Andhra Pradesh,,
518301,Kurnool,Andhra Pradesh,,
518302,Kurnool,Andhra Pradesh,,
518308,Kurnool,Andhra Pradesh,,
518313,Kurnool,Andhra Pradesh,,
518323,Kurnool,Andhra Pradesh,,
518333,Kurnool,Andhra Pradesh,,
518343,Kurnool,Andhra Pradesh,,
518344,Kurnool,Andhra Pradesh,,
518345,Kurnool,Andhra Pradesh,15.5117,78.4756
518346,Kurnool,Andhra Pradesh,,
518347,Kurnool,Andhra Pradesh,,
518348,Kurnool,Andhra Pradesh,,
518349,Kurnool,Andhra Pradesh,15.5117,78.4756
518350,Kurnool,Andhra Pradesh,,
518360,Kurnool,Andhra Pradesh,,
518380,Kurnool,Andhra Pradesh,,
518385,Kurnool,Andhra Pradesh,,
518390,Kurnool,Andhra Pradesh,,
518395,Kurnool,Andhra Pradesh,15.5117,78.4756
518396,Kurnool,Andhra Pradesh,,
518401,Kurnool,Andhra Pradesh,,
518405,Kurnool,Andhra Pradesh,15.7701,78.2894
518411,Kurnool,Andhra Pradesh,,
518412,Kurnool,Andhra Pradesh,,
518422,Kurnool,Andhra Pradesh,15.5117,78.4756
518432,Kurnool,Andhra Pradesh,,
518442,Kurnool,Andhra Pradesh,,
518452,Kurnool,Andhra Pradesh,,
518462,Kurnool,Andhra Pradesh,,
518463,Kurnool,Andhra Pradesh,,
518464,Kurnool,Andhra Pradesh,,
518465,Kurnool,Andhra Pradesh,,
518466,Kurnool,Andhra Pradesh,15.5117,78.4756
518467,Kurnool,Andhra Pradesh,15.5117,78.4756
518468,Kurnool,Andhra Pradesh,15.5117,78.4756
518501,Kurnool,Andhra Pradesh,15.4864,78.4714
518502,Kurnool,Andhra Pradesh,15.4508,78.5041
518508,Kurnool,Andhra Pradesh,15.6794,78.4274
518510,Kurnool,Andhra Pradesh,15.2600,78.5000
518511,Kurnool,Andhra Pradesh,15.5600,78.4400
518512,Kurnool,Andhra Pradesh,15.4908,78.5600
518513,Kurnool,Andhra Pradesh,15.6200,78.5700
518523,Kurnool,Andhra Pradesh,15.5700,78.5200
518533,Kurnool,Andhra Pradesh,15.7226,78.5667
518543,Kurnool,Andhra Pradesh,15.1300,78.5300
518553,Kurnool,Andhra Pradesh,14.9850,78.5600
518563,Kurnool,Andhra Pradesh,15.3400,78.4900
518573,Kurnool,Andhra Pradesh,15.3031,78.4650
518583,Kurnool,Andhra Pradesh,15.3800,78.6100
518593,Kurnool,Andhra Pradesh,15.4100,78.3950
518594,Kurnool,Andhra Pradesh,15.2412,78.5900
518598,Kurnool,Andhra Pradesh,15.4093,78.0729
518599,Kurnool,Andhra Pradesh,15.4512,78.4190
518674,Kurnool,Andhra Pradesh,15.3683,78.4300
520001,Krishna,Andhra Pradesh,16.5210,80.6202
520002,Krishna,Andhra Pradesh,16.5114,80.6304
520003,Krishna,Andhra Pradesh,16.5204,80.6268
520004,Krishna,Andhra Pradesh,16.6526,80.7580
520007,Krishna,Andhra Pradesh,16.4950,80.6749
520008,Krishna,Andhra Pradesh,16.5183,80.6702
520010,Krishna,Andhra Pradesh,16.5049,80.6369
520011,Krishna,Andhra Pradesh,16.5102,80.6316
520012,Krishna,Andhra Pradesh,16.5357,80.6123
520013,Krishna,Andhra Pradesh,16.5056,80.6232
520015,Krishna,Andhra Pradesh,16.5393,80.6506
521001,Krishna,Andhra Pradesh,16.1835,80.9014
521002,Krishna,Andhra Pradesh,,
521003,Krishna,Andhra Pradesh,,
521004,Krishna,Andhra Pradesh,,
521101,Krishna,Andhra Pradesh,16.5526,80.7937
521102,Krishna,Andhra Pradesh,16.5236,80.7754
521104,Krishna,Andhra Pradesh,16.5083,80.7475
521105,Krishna,Andhra Pradesh,16.6645,80.9750
521106,Krishna,Andhra Pradesh,16.5700,80.9627
521107,Krishna,Andhra Pradesh,16.6604,80.7887
521108,Krishna,Andhra Pradesh,16.5174,80.6933
521109,Krishna,Andhra Pradesh,16.5905,80.8923
521110,Krishna,Andhra Pradesh,16.6414,80.9146
521111,Krishna,Andhra Pradesh,16.7388,80.8976
521120,Krishna,Andhra Pradesh,,
521121,Krishna,Andhra Pradesh,,
521122,Krishna,Andhra Pradesh,,
521125,Krishna,Andhra Pradesh,,
521126,Krishna,Andhra Pradesh,,
521130,Krishna,Andhra Pradesh,,
521131,Krishna,Andhra Pradesh,16.7847,80.8499
521132,Krishna,Andhra Pradesh,16.1837,80.9014
521133,Krishna,Andhra Pradesh,16.1698,80.9464
521134,Krishna,Andhra Pradesh,16.4208,80.6465
521135,Krishna,Andhra Pradesh,16.2246,80.9150
521136,Krishna,Andhra Pradesh,16.3616,80.8523
521137,Krishna,Andhra Pradesh,16.4792,80.7079
521138,Krishna,Andhra Pradesh,16.3046,80.8982
521139,Krishna,Andhra Pradesh,16.4622,80.7170
521148,Krishna,Andhra Pradesh,16.3900,80.9257
521149,Krishna,Andhra Pradesh,16.2149,81.0778
521150,Krishna,Andhra Pradesh,16.1989,81.0042
521151,Krishna,Andhra Pradesh,16.4191,80.7690
521153,Krishna,Andhra Pradesh,16.4321,80.7946
521156,Krishna,Andhra Pradesh,16.2587,81.0230
521157,Krishna,Andhra Pradesh,16.5525,80.9051
521158,Krishna,Andhra Pradesh,16.2703,80.9967
521162,Krishna,Andhra Pradesh,16.2282,80.9639
521163,Krishna,Andhra Pradesh,16.3315,80.7886
521164,Krishna,Andhra Pradesh,16.4217,80.8590
521165,Krishna,Andhra Pradesh,16.3582,80.8301
521170,Krishna,Andhra Pradesh,16.8207,80.4393
521175,Krishna,Andhra Pradesh,16.9101,80.8764
521178,Krishna,Andhra Pradesh,,
521180,Krishna,Andhra Pradesh,16.6691,80.4099
521181,Krishna,Andhra Pradesh,16.7685,80.4621
521182,Krishna,Andhra Pradesh,,
521183,Krishna,Andhra Pradesh,16.7847,80.8499
521184,Krishna,Andhra Pradesh,,
521185,Krishna,Andhra Pradesh,,
521190,Krishna,Andhra Pradesh,,
521201,Krishna,Andhra Pradesh,16.7873,80.8499
521202,Krishna,Andhra Pradesh,16.7847,80.8400
521207,Krishna,Andhra Pradesh,16.8200,80.9419
521211,Krishna,Andhra Pradesh,16.6809,80.7837
521212,Krishna,Andhra Pradesh,16.5938,80.7226
521213,Krishna,Andhra Pradesh,16.8900,80.9100
521214,Krishna,Andhra Pradesh,16.9850,80.8600
521215,Krishna,Andhra Pradesh,16.9342,80.7400
521225,Krishna,Andhra Pradesh,16.5399,80.5767
521226,Krishna,Andhra Pradesh,16.8842,80.6694
521227,Krishna,Andhra Pradesh,16.9639,80.6618
521228,Krishna,Andhra Pradesh,16.6272,80.5608
521229,Krishna,Andhra Pradesh,16.6950,80.5744
521230,Krishna,Andhra Pradesh,16.7788,80.6460
521231,Krishna,Andhra Pradesh,,
521235,Krishna,Andhra Pradesh,,
521241,Krishna,Andhra Pradesh,16.5831,80.5583
521245,Krishna,Andhra Pradesh,16.3971,80.8174
521246,Krishna,Andhra Pradesh,16.5440,80.8666
521247,Krishna,Andhra Pradesh,16.2604,80.8391
521250,Krishna,Andhra Pradesh,16.2703,80.8684
521256,Krishna,Andhra Pradesh,16.3562,80.8933
521260,Krishna,Andhra Pradesh,16.4739,80.8336
521261,Krishna,Andhra Pradesh,16.4100,80.9036
521263,Krishna,Andhra Pradesh,16.4400,80.9500
521286,Krishna,Andhra Pradesh,16.5775,80.8401
521301,Krishna,Andhra Pradesh,16.4300,81.0000
521311,Krishna,Andhra Pradesh,16.4602,80.8900
521312,Krishna,Andhra Pradesh,16.5200,80.8900
521320,Krishna,Andhra Pradesh,,
